ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
196;0;0;72;267;0;0;0;0;0;1;0;2;2022-04-30-3:34:50;1,65129E+14
197;1;0;79;293;0;0;16;4;0;2;0;2;2022-04-30-3:34:51;1,65129E+15
198;1;0;73;285;0;0;12;2;0;1;0;2;2022-04-30-3:34:52;1,65129E+15
199;0;0;77;284;0;0;0;0;0;1;0;2;2022-04-30-3:34:53;1,65129E+15
200;0;0;73;288;0;0;0;0;0;3;0;2;2022-04-30-3:34:54;1,65129E+15
201;0;0;81;296;0;0;0;0;0;2;0;2;2022-04-30-3:34:55;1,65129E+15
202;0;0;83;281;0;0;8;1;0;2;0;2;2022-04-30-3:34:56;1,65129E+15
203;1;0;78;290;0;0;20;2;0;2;0;2;2022-04-30-3:34:57;1,65129E+15
204;0;0;77;291;0;0;0;0;0;2;0;2;2022-04-30-3:34:58;1,65129E+15
205;1;0;73;268;0;0;0;0;0;2;0;2;2022-04-30-3:34:59;1,65129E+15
206;0;0;75;284;0;0;0;0;0;3;0;2;2022-04-30-3:35:0;16512897000
207;7;0;91;348;0;0;0;0;0;1;0;2;2022-04-30-3:35:1;1,65129E+15
208;0;0;77;288;0;0;16;2;0;1;0;2;2022-04-30-3:35:2;1,65129E+15
209;1;0;81;286;0;0;0;0;0;3;0;2;2022-04-30-3:35:3;1,65129E+15
210;1;0;74;279;0;0;0;0;0;2;0;2;2022-04-30-3:35:4;1,65129E+15
211;0;0;85;291;0;0;0;0;0;2;0;2;2022-04-30-3:35:5;1,65129E+15
212;0;0;79;284;0;0;0;0;0;2;0;2;2022-04-30-3:35:6;1,65129E+15
213;0;0;88;304;0;0;12;2;0;1;0;2;2022-04-30-3:35:7;1,65129E+15
214;1;0;127;391;0;0;0;0;0;1;0;2;2022-04-30-3:35:8;1,65129E+15
215;1;0;86;285;0;0;0;0;0;2;0;2;2022-04-30-3:35:9;1,65129E+15
216;1;1;79;286;0;0;0;0;0;1;0;2;2022-04-30-3:35:10;1,65129E+14
217;1;0;91;301;0;0;0;0;0;2;0;2;2022-04-30-3:35:11;1,65129E+15
218;0;0;87;285;0;0;12;2;0;3;0;2;2022-04-30-3:35:12;1,65129E+15
219;0;0;90;304;0;0;0;0;0;2;0;2;2022-04-30-3:35:13;1,65129E+15
220;0;0;77;282;0;0;0;0;0;1;0;2;2022-04-30-3:35:14;1,65129E+15
221;1;0;97;310;0;0;0;0;0;2;0;2;2022-04-30-3:35:15;1,65129E+15
222;0;0;81;286;0;0;0;0;0;1;0;2;2022-04-30-3:35:16;1,65129E+15
223;0;0;86;302;0;0;12;2;0;1;0;2;2022-04-30-3:35:17;1,65129E+15
224;0;0;85;300;0;0;0;0;0;2;0;2;2022-04-30-3:35:18;1,65129E+15
225;0;0;83;283;0;0;0;0;0;1;0;2;2022-04-30-3:35:19;1,65129E+15
226;0;0;79;285;0;0;0;0;0;1;0;2;2022-04-30-3:35:20;1,65129E+14
227;2;0;90;304;0;0;0;0;0;2;0;2;2022-04-30-3:35:21;1,65129E+15
228;0;0;79;282;0;0;12;2;0;1;0;2;2022-04-30-3:35:22;1,65129E+15
229;0;0;90;309;0;0;0;0;0;1;0;2;2022-04-30-3:35:23;1,65129E+15
230;0;0;84;291;0;0;0;0;0;2;0;2;2022-04-30-3:35:24;1,65129E+15
231;0;0;84;280;0;0;0;0;0;1;0;2;2022-04-30-3:35:25;1,65129E+15
232;0;0;88;302;0;0;0;0;0;1;0;2;2022-04-30-3:35:26;1,65129E+15
233;0;0;92;305;0;0;24;4;0;2;0;2;2022-04-30-3:35:27;1,65129E+15
234;1;0;83;297;0;0;0;0;0;2;0;2;2022-04-30-3:35:28;1,65129E+15
235;0;0;84;281;0;0;0;0;0;2;0;2;2022-04-30-3:35:29;1,65129E+15
236;1;0;83;292;0;0;0;0;0;3;0;2;2022-04-30-3:35:30;1,65129E+14
237;0;0;87;303;0;0;0;0;0;1;0;2;2022-04-30-3:35:31;1,65129E+15
238;0;0;82;279;0;0;52;4;0;1;0;2;2022-04-30-3:35:32;1,65129E+15
239;0;0;89;312;0;0;0;0;0;2;0;2;2022-04-30-3:35:33;1,65129E+15
240;0;0;79;285;0;0;0;0;0;1;0;2;2022-04-30-3:35:34;1,65129E+15
241;1;0;113;317;0;0;0;0;0;7;1;11;2022-04-30-3:35:35;1,65129E+15
242;0;0;93;301;0;0;0;0;0;2;1;4;2022-04-30-3:35:36;1,65129E+15
243;1;0;91;289;0;0;28;2;0;1;0;2;2022-04-30-3:35:37;1,65129E+15
244;1;0;83;288;0;0;0;0;0;1;0;2;2022-04-30-3:35:38;1,65129E+15
245;0;0;88;277;0;0;0;0;0;2;0;2;2022-04-30-3:35:39;1,65129E+15
246;0;0;83;280;0;0;0;0;0;1;0;2;2022-04-30-3:35:40;1,65129E+14
247;1;0;96;320;0;0;0;0;0;1;0;2;2022-04-30-3:35:41;1,65129E+15
248;0;0;84;285;0;0;12;2;0;2;0;2;2022-04-30-3:35:42;1,65129E+15
249;0;0;88;300;0;0;0;0;0;1;0;2;2022-04-30-3:35:43;1,65129E+15
250;0;0;81;284;0;0;0;0;0;1;0;2;2022-04-30-3:35:44;1,65129E+15
251;0;0;85;286;0;0;0;0;0;2;0;2;2022-04-30-3:35:45;1,65129E+15
252;1;0;84;290;0;0;0;0;0;1;0;2;2022-04-30-3:35:46;1,65129E+15
253;0;0;91;304;0;0;12;2;0;1;0;2;2022-04-30-3:35:47;1,65129E+15
254;1;1;87;304;0;0;0;0;0;2;0;2;2022-04-30-3:35:48;1,65129E+15
255;1;0;81;276;0;0;0;0;0;1;0;2;2022-04-30-3:35:49;1,65129E+15
256;0;0;81;289;0;0;0;0;0;1;0;2;2022-04-30-3:35:50;1,65129E+14
257;0;0;87;302;0;0;0;0;0;2;0;2;2022-04-30-3:35:51;1,65129E+15
258;0;0;86;284;0;0;12;2;0;1;0;2;2022-04-30-3:35:52;1,65129E+15
259;1;0;82;291;0;0;0;0;0;1;0;2;2022-04-30-3:35:53;1,65129E+15
260;0;0;86;295;0;0;0;0;0;2;0;2;2022-04-30-3:35:54;1,65129E+15
261;1;0;90;300;0;0;0;0;0;1;0;2;2022-04-30-3:35:55;1,65129E+15
262;0;0;88;290;0;0;0;0;0;1;0;2;2022-04-30-3:35:56;1,65129E+15
263;0;0;88;304;0;0;12;2;0;2;0;2;2022-04-30-3:35:57;1,65129E+15
264;0;0;85;299;0;0;0;0;0;1;0;2;2022-04-30-3:35:58;1,65129E+15
265;0;0;78;276;0;0;0;0;0;1;0;2;2022-04-30-3:35:59;1,65129E+15
266;1;0;82;300;0;0;0;0;0;1;0;2;2022-04-30-3:36:0;16512897600
267;7;1;103;366;0;0;0;0;0;2;0;2;2022-04-30-3:36:1;1,65129E+15
268;0;0;85;284;0;0;36;6;0;1;0;2;2022-04-30-3:36:2;1,65129E+15
269;1;0;87;304;0;0;0;0;0;2;0;2;2022-04-30-3:36:3;1,65129E+15
