ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
202;0;0;109;478;0;0;12;2;0;2;0;2;2022-04-30-3:34:57;1,65129E+15
203;0;0;103;461;0;0;0;0;0;2;0;2;2022-04-30-3:34:58;1,65129E+15
204;1;0;108;475;0;0;0;0;0;2;0;2;2022-04-30-3:34:59;1,65129E+15
205;0;0;110;472;0;0;40;9;0;3;0;2;2022-04-30-3:35:0;16512897000
206;9;1;123;557;0;0;0;0;0;1;0;2;2022-04-30-3:35:1;1,65129E+15
207;0;0;98;458;0;0;16;2;0;2;0;3;2022-04-30-3:35:2;1,65129E+15
208;0;0;97;454;0;0;0;0;0;3;0;2;2022-04-30-3:35:3;1,65129E+15
209;0;0;111;477;0;0;0;0;0;2;0;2;2022-04-30-3:35:4;1,65129E+15
210;0;0;98;458;0;0;0;0;0;2;0;2;2022-04-30-3:35:5;1,65129E+15
211;1;0;106;474;0;0;0;0;0;2;0;2;2022-04-30-3:35:6;1,65129E+15
212;0;0;99;464;0;0;0;0;0;1;0;2;2022-04-30-3:35:7;1,65129E+15
213;0;0;107;472;0;0;12;2;0;1;0;2;2022-04-30-3:35:8;1,65129E+15
214;0;0;109;479;0;0;0;0;0;2;0;2;2022-04-30-3:35:9;1,65129E+15
215;0;0;103;471;0;0;0;0;0;1;0;2;2022-04-30-3:35:10;1,65129E+14
216;1;0;100;460;0;0;0;0;0;2;0;2;2022-04-30-3:35:11;1,65129E+15
217;1;0;107;465;0;0;0;0;0;3;0;2;2022-04-30-3:35:12;1,65129E+15
218;0;0;105;472;0;0;12;2;0;2;0;2;2022-04-30-3:35:13;1,65129E+15
219;0;0;111;486;0;0;0;0;0;1;0;2;2022-04-30-3:35:14;1,65129E+15
220;0;0;103;468;0;0;0;0;0;2;0;2;2022-04-30-3:35:15;1,65129E+15
221;0;0;99;460;0;0;0;0;0;1;0;2;2022-04-30-3:35:16;1,65129E+15
222;0;0;100;464;0;0;0;0;0;1;0;2;2022-04-30-3:35:17;1,65129E+15
223;0;0;105;478;0;0;12;2;0;2;0;2;2022-04-30-3:35:18;1,65129E+15
224;0;0;103;463;0;0;0;0;0;1;0;2;2022-04-30-3:35:19;1,65129E+15
225;0;0;103;461;0;0;0;0;0;1;0;2;2022-04-30-3:35:20;1,65129E+14
226;1;0;103;461;0;0;0;0;0;1;0;2;2022-04-30-3:35:21;1,65129E+15
227;1;0;108;473;0;0;0;0;0;2;0;2;2022-04-30-3:35:22;1,65129E+15
228;0;0;105;468;0;0;12;2;0;1;0;2;2022-04-30-3:35:23;1,65129E+15
229;0;0;114;480;0;0;0;0;0;2;0;2;2022-04-30-3:35:24;1,65129E+15
230;0;0;102;470;0;0;0;0;0;1;0;2;2022-04-30-3:35:25;1,65129E+15
231;0;0;105;466;0;0;0;0;0;1;0;2;2022-04-30-3:35:26;1,65129E+15
232;0;0;103;471;0;0;0;0;0;2;0;2;2022-04-30-3:35:27;1,65129E+15
233;1;0;108;470;0;0;36;2;0;2;0;2;2022-04-30-3:35:28;1,65129E+15
234;0;0;104;477;0;0;0;0;0;2;0;2;2022-04-30-3:35:29;1,65129E+15
235;0;0;103;464;0;0;0;0;0;3;0;2;2022-04-30-3:35:30;1,65129E+14
236;1;0;107;471;0;0;0;0;0;1;0;2;2022-04-30-3:35:31;1,65129E+15
237;0;0;108;473;0;0;0;0;0;2;0;3;2022-04-30-3:35:32;1,65129E+15
238;0;0;105;466;0;0;12;2;0;2;0;2;2022-04-30-3:35:33;1,65129E+15
239;0;0;102;465;0;0;0;0;0;1;0;2;2022-04-30-3:35:34;1,65129E+15
