ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
204;2;1;116;341;0;0;0;0;1;8;1;11;2022-04-30-19:56:57;1,65135E+15
205;0;0;118;352;0;0;12;2;0;7;1;11;2022-04-30-19:56:58;1,65135E+15
206;1;0;103;311;0;0;8;2;0;3;1;5;2022-04-30-19:56:59;1,65135E+15
207;1;0;100;315;0;0;0;0;0;6;1;8;2022-04-30-19:57:0;16513486200
208;23;3;153;469;0;0;0;0;0;7;1;10;2022-04-30-19:57:1;1,65135E+15
209;8;3;112;333;0;0;0;0;0;7;1;11;2022-04-30-19:57:2;1,65135E+15
210;1;0;109;346;0;0;16;2;1;8;1;11;2022-04-30-19:57:3;1,65135E+15
211;1;0;99;316;0;0;0;0;0;7;1;11;2022-04-30-19:57:4;1,65135E+15
212;1;1;108;337;0;0;0;0;0;7;1;11;2022-04-30-19:57:5;1,65135E+15
213;1;0;116;336;0;0;0;0;1;8;1;11;2022-04-30-19:57:6;1,65135E+15
214;0;0;118;334;0;0;0;0;0;7;1;11;2022-04-30-19:57:7;1,65135E+15
215;1;0;113;340;0;0;12;2;0;7;1;11;2022-04-30-19:57:8;1,65135E+15
216;1;0;115;338;0;0;0;0;1;8;1;11;2022-04-30-19:57:9;1,65135E+15
217;1;1;122;348;0;0;0;0;0;7;1;11;2022-04-30-19:57:10;1,65135E+14
218;1;0;115;325;0;0;0;0;1;8;1;12;2022-04-30-19:57:11;1,65135E+15
219;2;1;121;343;0;0;0;0;1;8;1;11;2022-04-30-19:57:12;1,65135E+15
220;0;0;117;349;0;0;12;2;0;7;1;11;2022-04-30-19:57:13;1,65135E+15
221;1;0;113;333;0;0;0;0;0;7;1;11;2022-04-30-19:57:14;1,65135E+15
222;1;0;122;349;0;0;0;0;1;8;2;11;2022-04-30-19:57:15;1,65135E+15
223;1;1;115;333;0;0;0;0;0;7;1;11;2022-04-30-19:57:16;1,65135E+15
224;1;0;112;333;0;0;0;0;0;7;1;11;2022-04-30-19:57:17;1,65135E+15
225;1;1;117;344;0;0;12;2;1;8;1;11;2022-04-30-19:57:18;1,65135E+15
226;1;0;113;329;0;0;0;0;0;7;1;11;2022-04-30-19:57:19;1,65135E+15
227;0;0;119;341;0;0;0;0;0;7;1;11;2022-04-30-19:57:20;1,65135E+14
228;0;0;113;337;0;0;0;0;1;8;1;11;2022-04-30-19:57:21;1,65135E+15
229;1;1;112;336;0;0;0;0;0;7;1;11;2022-04-30-19:57:22;1,65135E+15
230;2;0;114;351;0;0;12;2;0;7;1;11;2022-04-30-19:57:23;1,65135E+15
231;1;0;100;325;0;0;0;0;0;5;1;5;2022-04-30-19:57:24;1,65135E+15
232;1;1;97;301;0;0;0;0;0;4;1;8;2022-04-30-19:57:25;1,65135E+15
233;1;0;110;323;0;0;0;0;0;7;1;11;2022-04-30-19:57:26;1,65135E+15
234;0;0;109;329;0;0;0;0;1;8;1;11;2022-04-30-19:57:27;1,65135E+15
235;2;1;117;352;0;0;12;2;1;8;1;11;2022-04-30-19:57:28;1,65135E+15
236;1;0;109;317;0;0;0;0;0;7;1;11;2022-04-30-19:57:29;1,65135E+15
237;1;0;113;339;0;0;8;1;1;8;1;11;2022-04-30-19:57:30;1,65135E+14
238;0;0;111;332;0;0;0;0;0;7;1;11;2022-04-30-19:57:31;1,65135E+15
239;1;0;113;325;0;0;0;0;0;7;1;11;2022-04-30-19:57:32;1,65135E+15
240;2;1;114;346;0;0;24;3;1;8;1;11;2022-04-30-19:57:33;1,65135E+15
241;1;1;113;335;0;0;0;0;0;7;1;11;2022-04-30-19:57:34;1,65135E+15
242;2;0;134;361;0;0;32;2;0;7;1;11;2022-04-30-19:57:35;1,65135E+15
243;1;1;119;340;0;0;0;0;1;8;1;11;2022-04-30-19:57:36;1,65135E+15
244;1;0;109;337;0;0;0;0;0;7;2;11;2022-04-30-19:57:37;1,65135E+15
245;0;0;122;360;0;0;24;2;0;7;1;11;2022-04-30-19:57:38;1,65135E+15
246;2;1;117;327;0;0;0;0;1;8;1;11;2022-04-30-19:57:39;1,65135E+15
247;1;0;130;362;0;0;0;0;0;7;1;11;2022-04-30-19:57:40;1,65135E+14
248;1;1;105;332;0;0;0;0;0;7;1;11;2022-04-30-19:57:41;1,65135E+15
249;2;1;115;336;0;0;0;0;1;8;1;11;2022-04-30-19:57:42;1,65135E+15
250;1;0;121;350;0;0;12;2;0;7;1;11;2022-04-30-19:57:43;1,65135E+15
251;1;0;117;335;0;0;0;0;0;7;1;11;2022-04-30-19:57:44;1,65135E+15
252;0;0;134;357;0;0;0;0;1;10;1;11;2022-04-30-19:57:45;1,65135E+15
253;1;0;117;321;0;0;0;0;0;7;1;11;2022-04-30-19:57:46;1,65135E+15
254;1;1;114;333;0;0;0;0;0;7;1;11;2022-04-30-19:57:47;1,65135E+15
255;1;0;126;359;0;0;12;2;1;8;1;11;2022-04-30-19:57:48;1,65135E+15
256;0;0;113;317;0;0;0;0;0;7;1;11;2022-04-30-19:57:49;1,65135E+15
257;2;1;118;338;0;0;0;0;1;8;1;11;2022-04-30-19:57:50;1,65135E+14
