cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,100,458,0,0,0,0,0,2,0,2,2022-04-30,01:15:16
0,0,108,464,0,0,8,1,0,3,0,2,2022-04-30,01:15:17
1,1,97,460,0,0,0,0,0,2,0,2,2022-04-30,01:15:18
0,0,111,467,0,0,24,3,0,2,0,2,2022-04-30,01:15:19
1,0,95,446,0,0,0,0,0,2,0,2,2022-04-30,01:15:20
0,0,108,477,0,0,0,0,0,4,0,2,2022-04-30,01:15:21
1,0,104,461,0,0,0,0,0,2,0,2,2022-04-30,01:15:22
0,0,106,475,0,0,0,0,0,2,0,2,2022-04-30,01:15:23
0,0,103,469,0,0,12,2,0,2,0,2,2022-04-30,01:15:24
0,0,105,464,0,0,0,0,0,1,0,2,2022-04-30,01:15:25
0,0,102,462,0,0,0,0,0,1,0,2,2022-04-30,01:15:26
0,0,106,478,0,0,0,0,0,2,0,2,2022-04-30,01:15:27
0,0,105,463,0,0,0,0,0,1,0,2,2022-04-30,01:15:28
0,0,113,483,0,0,12,2,0,1,0,2,2022-04-30,01:15:29
0,0,104,461,0,0,0,0,0,2,0,2,2022-04-30,01:15:30
1,1,107,474,0,0,0,0,0,1,0,2,2022-04-30,01:15:31
0,0,105,464,0,0,28,1,0,1,0,2,2022-04-30,01:15:32
0,0,106,474,0,0,0,0,0,3,0,3,2022-04-30,01:15:33
0,0,101,464,0,0,0,0,0,1,0,2,2022-04-30,01:15:34
1,0,134,527,0,0,24,2,0,1,0,2,2022-04-30,01:15:35
0,0,97,457,0,0,0,0,0,2,0,2,2022-04-30,01:15:36
0,0,107,472,0,0,16,4,0,1,0,2,2022-04-30,01:15:37
0,0,103,459,0,0,0,0,0,1,0,2,2022-04-30,01:15:38
0,0,108,481,0,0,0,0,0,3,0,2,2022-04-30,01:15:39
0,0,93,465,0,0,12,2,0,4,0,2,2022-04-30,01:15:40
1,0,95,450,0,0,0,0,0,3,0,2,2022-04-30,01:15:41
0,0,93,453,0,0,0,0,0,2,0,2,2022-04-30,01:15:42
0,0,95,468,0,0,0,0,0,1,0,2,2022-04-30,01:15:43
0,0,103,474,0,0,0,0,0,1,0,2,2022-04-30,01:15:44
0,0,107,466,0,0,0,0,0,2,0,2,2022-04-30,01:15:45
0,0,107,467,0,0,12,2,0,1,0,2,2022-04-30,01:15:46
1,0,104,466,0,0,0,0,0,1,0,2,2022-04-30,01:15:47
0,0,102,464,0,0,0,0,0,2,0,2,2022-04-30,01:15:48
0,0,104,475,0,0,0,0,0,1,0,2,2022-04-30,01:15:49
0,0,102,462,0,0,0,0,0,1,0,2,2022-04-30,01:15:50
1,0,109,479,0,0,12,2,0,2,0,2,2022-04-30,01:15:51
0,0,103,461,0,0,8,1,0,1,0,2,2022-04-30,01:15:52
