cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,77,283,0,0,0,0,0,1,0,2,2022-04-30,00:37:29
1,0,86,287,0,0,0,0,0,1,0,2,2022-04-30,00:37:30
0,0,88,302,0,0,0,0,0,4,0,4,2022-04-30,00:37:31
0,0,84,290,0,0,0,0,0,1,0,2,2022-04-30,00:37:32
0,0,88,304,0,0,36,3,0,1,0,2,2022-04-30,00:37:33
2,1,108,332,0,0,0,0,1,8,1,11,2022-04-30,00:37:34
0,0,82,291,0,0,0,0,0,2,0,2,2022-04-30,00:37:35
1,0,87,287,0,0,0,0,0,2,0,2,2022-04-30,00:37:36
0,0,82,277,0,0,0,0,0,2,0,2,2022-04-30,00:37:37
1,0,94,297,0,0,28,2,0,1,0,2,2022-04-30,00:37:38
0,0,82,289,0,0,0,0,0,1,0,2,2022-04-30,00:37:39
1,0,91,288,0,0,0,0,0,2,0,2,2022-04-30,00:37:40
2,0,90,312,0,0,0,0,0,1,0,2,2022-04-30,00:37:41
0,0,82,287,0,0,0,0,0,1,0,2,2022-04-30,00:37:42
