ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
369,8,1,"1479626101,4410,6007,2384576,3429837,4553,3267,1691312,2816362,4454,3287,1534640,2925127,3297,4480,1797869,2428046,4345,6056,2361508,3353078,6038,4374,2166432,3963172,4408,3296,1604277,2856723,3291,4391,1729845,2505471,5847,4368,2115364,4020749,5449,7330,3003378,4111493,3228,4396,1725367,2542444,4392,3221,1598146,2836510",,1650914728666199800,1650929159059826,-1.64926379950714e+18
370,8,20,"1479626101,4410,6007,2384576,3429837,4553,3267,1691312,2816362,4454,3287,1534640,2925127,3297,4480,1797869,2428046,4345,6056,2361508,3353078,6038,4374,2166432,3963172,4408,3296,1604277,2856723,3291,4391,1729845,2505471,5847,4368,2115364,4020749,5449,7330,3003378,4111493,3228,4396,1725367,2542444,4392,3221,1598146,2836510",,1650914728666199800,1650929159059826,-1.64926379950714e+18
371,8,20,"1479626101,4410,6007,2384576,3429837,4553,3267,1691312,2816362,4454,3287,1534640,2925127,3297,4480,1797869,2428046,4345,6056,2361508,3353078,6038,4374,2166432,3963172,4408,3296,1604277,2856723,3291,4391,1729845,2505471,5847,4368,2115364,4020749,5449,7330,3003378,4111493,3228,4396,1725367,2542444,4392,3221,1598146,2836510",,1650914758229432800,1650929159059826,-1.649263829070373e+18
372,8,20,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914758229432800,1650929159059826,-1.649263829070373e+18
373,26,20,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914758229432800,1650929160000897,-1.6492638290694318e+18
374,26,17,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914758229432800,1650929160000897,-1.6492638290694318e+18
375,26,17,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914759215279900,1650929160000897,-1.6492638300552788e+18
376,26,17,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914759215279900,1650929160000897,-1.6492638300552788e+18
377,34,17,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914759215279900,1650929190030366,-1.6492638300252495e+18
378,34,7,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914759215279900,1650929190030366,-1.6492638300252495e+18
379,34,7,"1479626103,4577,6007,2587039,3260417,4525,3421,1592536,3049576,4325,3250,1547660,2873723,3265,4320,1762675,2399149,4609,6052,2674551,3159233,6067,4603,2067999,4338622,4512,3349,1694192,2964850,3315,4516,1772944,2654985,6064,4500,2244440,4008165,5613,7508,3046470,4237326,3275,4391,1835998,2498532,4358,3289,1579161,3027230",,1650914788778793000,1650929190030366,-1.6492638595887626e+18
380,34,7,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914788778793000,1650929190030366,-1.6492638595887626e+18
381,9,7,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914788778793000,1650929191031441,-1.6492638595877614e+18
382,9,1,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914788778793000,1650929191031441,-1.6492638595877614e+18
383,9,1,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914789767955700,1650929191031441,-1.6492638605769242e+18
384,9,1,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914789767955700,1650929191031441,-1.6492638605769242e+18
385,24,1,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914789767955700,1650929220000906,-1.6492638605479547e+18
386,24,83,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914789767955700,1650929220000906,-1.6492638605479547e+18
387,24,83,"1479626104,4511,6083,2379199,3471056,4399,3312,1565305,2963125,4609,3539,1635108,3253706,3524,4612,1997252,2555874,4556,5983,2358868,3557771,5986,4568,2253755,3932560,4389,3278,1479038,2926249,3272,4382,1813827,2302124,5959,4436,2086201,4077522,5551,7404,3141726,4059361,3392,4544,1774005,2533411,4565,3380,1613521,2904074",,1650914819322349000,1650929220000906,-1.649263890102348e+18
388,24,83,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914819322349000,1650929220000906,-1.649263890102348e+18
389,9,83,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914819322349000,165092922100199,-1.6507497264002488e+18
390,9,2,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914819322349000,165092922100199,-1.6507497264002488e+18
391,9,2,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914820311500500,165092922100199,-1.6507497273894003e+18
392,9,2,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914820311500500,165092922100199,-1.6507497273894003e+18
393,20,2,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914820311500500,1650929251031443,-1.649263891060469e+18
394,20,41,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914820311500500,1650929251031443,-1.649263891060469e+18
395,20,41,"1479626107,4670,6213,2623369,3428486,4564,3454,1582884,3230104,4477,3353,1647310,3058415,3341,4396,1847575,2499045,4548,6137,2485004,3390052,6164,4547,2185852,4042112,4552,3443,1615808,3262270,3452,4554,1980777,2523336,6080,4591,2136809,4352591,5653,7523,3208107,4056913,3305,4497,1920736,2533409,4476,3299,1602608,3154333",,1650914849868283400,1650929251031443,-1.6492639206172518e+18
396,20,41,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914849868283400,1650929251031443,-1.6492639206172518e+18
397,39,41,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914849868283400,1650929252032527,-1.649263920616251e+18
398,39,82,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914849868283400,1650929252032527,-1.649263920616251e+18
399,39,82,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914850861334500,1650929252032527,-1.649263921609302e+18
400,39,82,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914850861334500,1650929252032527,-1.649263921609302e+18
401,32,82,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914850861334500,1650929281001996,-1.6492639215803325e+18
402,32,18,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914850861334500,1650929281001996,-1.6492639215803325e+18
403,32,18,"1479626108,4325,5964,2322623,3426859,4619,3273,1749138,2807699,4650,3371,1716709,2883489,3375,4736,1738100,2787211,4464,6033,2471308,3371262,6016,4486,2159709,4162811,4543,3276,1719273,2843926,3299,4565,1726659,2727036,5985,4411,2207236,3997965,5565,7506,3038139,4296852,3448,4668,1762490,2815725,4668,3450,1774614,2925286",,1650914880405900800,1650929281001996,-1.6492639511248988e+18
404,32,18,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914880405900800,1650929281001996,-1.6492639511248988e+18
405,9,18,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914880405900800,1650929283003077,-1.6492639511228977e+18
406,9,85,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914880405900800,1650929283003077,-1.6492639511228977e+18
407,9,85,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914881400648000,1650929283003077,-1.6492639521176448e+18
408,9,85,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914881400648000,1650929283003077,-1.6492639521176448e+18
409,18,85,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914881400648000,1650929312032551,-1.6492639520886154e+18
410,18,42,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914881400648000,1650929312032551,-1.6492639520886154e+18
411,18,42,"1479626109,4545,6100,2485662,3416270,4640,3424,1636353,3036399,4688,3485,1690490,3220530,3494,4686,1938493,2666205,4459,6061,2380834,3532268,6043,4448,2235720,3952073,4730,3431,1697117,2961958,3426,4729,1803953,2669786,6257,4620,2260895,4178305,5740,7696,3160438,4354882,3396,4641,1806622,2581499,4651,3359,1637137,2923153",,1650914910955286300,1650929312032551,-1.6492639816432538e+18
412,18,42,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914910955286300,1650929312032551,-1.6492639816432538e+18
413,11,42,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914910955286300,1650929313033623,-1.6492639816422525e+18
414,11,14,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914910955286300,1650929313033623,-1.6492639816422525e+18
415,11,14,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914911948378000,1650929313033623,-1.6492639826353444e+18
416,11,14,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914911948378000,1650929313033623,-1.6492639826353444e+18
417,32,14,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914911948378000,1650929343003085,-1.649263982605375e+18
418,32,47,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914911948378000,1650929343003085,-1.649263982605375e+18
419,32,47,"1479626110,4495,6061,2503917,3475147,4560,3392,1682088,3104597,4515,3315,1708732,2881346,3309,4511,1734530,2697506,4550,6040,2582645,3304057,6052,4562,2113085,4330267,4567,3390,1721068,3122700,3372,4567,1850560,2701296,6107,4485,2268302,4058213,5629,7643,3030357,4416460,3403,4604,1888089,2733832,4596,3447,1729432,3201551",,1650914941506940200,1650929343003085,-1.649264012163937e+18
420,32,47,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914941506940200,1650929343003085,-1.649264012163937e+18
421,19,47,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914941506940200,1650929344004182,-1.649264012162936e+18
422,19,86,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914941506940200,1650929344004182,-1.649264012162936e+18
423,19,86,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914942496440800,1650929344004182,-1.6492640131524367e+18
424,19,86,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914942496440800,1650929344004182,-1.6492640131524367e+18
425,34,86,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914942496440800,1650929373033634,-1.649264013123407e+18
426,34,10,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914942496440800,1650929373033634,-1.649264013123407e+18
427,34,10,"1479626111,4530,6197,2371820,3562430,4755,3409,1768826,2862027,4644,3375,1605404,3047030,3367,4613,1867781,2448221,4543,6247,2362094,3710396,6241,4510,2368259,3922543,4450,3305,1547478,2846553,3297,4446,1767950,2409163,5817,4330,2006724,4006620,5507,7405,3100071,4020983,3410,4658,1790934,2550762,4671,3393,1622897,2894788",,1650914972047452700,1650929373033634,-1.649264042674419e+18
428,34,10,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914972047452700,1650929373033634,-1.649264042674419e+18
429,36,10,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914972047452700,1650929374034732,-1.649264042673418e+18
430,36,26,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914972047452700,1650929374034732,-1.649264042673418e+18
431,36,26,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914973037809700,1650929374034732,-1.649264043663775e+18
432,36,26,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914973037809700,1650929374034732,-1.649264043663775e+18
433,4,26,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914973037809700,1650929404004174,-1.6492640436338056e+18
434,4,6,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650914973037809700,1650929404004174,-1.6492640436338056e+18
